room_num,de:9f:db:91:0e:dd,74:3e:2b:bd:79:b2,74:3e:2b:7d:79:b8,74:3e:2b:3d:79:b8,66:eb:8c:0b:20:6e,fa:8f:ca:76:7d:4c,74:3e:2b:bd:7e:12,74:3e:2b:bd:7e:18,74:3e:2b:7d:7e:18,74:3e:2b:3d:7e:18,74:3e:2b:7d:86:b8,40:a8:f0:6b:41:44,fa:8f:ca:52:95:af,30:46:9a:fb:c5:a1,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,ec:8c:a2:f2:7a:bc,ec:8c:a2:b2:7a:bc,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,30:46:9a:fb:c5:a3,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:3e:9d:6c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,74:3e:2b:bd:6d:4c,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,74:3e:2b:7e:9c:dc,74:3e:2b:7c:b6:88,74:3e:2b:be:88:22,74:3e:2b:be:9d:62,74:3e:2b:7c:d2:d8,ec:8c:a2:b2:7a:b8,ec:8c:a2:72:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:7d:6d:48,74:3e:2b:bc:fb:7c,74:3e:2b:7c:fb:7c,74:3e:2b:7c:fb:78,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:68,74:3e:2b:be:c7:12,74:3e:2b:be:c7:18,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:be:88:28,74:3e:2b:7e:88:28,74:3e:2b:3e:88:28,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:be:c7:52,ec:8c:a2:f2:7a:b8,74:3e:2b:be:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:bc:fb:72,74:3e:2b:3c:fb:78,74:3e:2b:be:c7:58,32:cd:a7:fc:3b:2b,74:3e:2b:be:1f:e2,74:3e:2b:be:9c:d8,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:bc:d2:dc,74:3e:2b:7c:d2:dc,74:3e:2b:3c:d2:dc,74:3e:2b:be:a3:38,74:3e:2b:7d:04:d8,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:be:9c:d2,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,1c:b0:44:cd:a2:48,74:3e:2b:bc:b6:8c,74:3e:2b:3c:d2:d8,b4:2a:0e:c7:0f:ae,74:3e:2b:7e:c7:58,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,74:3e:2b:bd:85:a2,74:3e:2b:3d:85:a8,ae:63:be:86:5c:03,74:3e:2b:bd:6d:42,74:3e:2b:3d:6d:48,74:3e:2b:bd:6e:62,74:3e:2b:bd:6e:68,74:3e:2b:7d:6e:68,14:2d:27:37:99:60,74:3e:2b:3d:6e:68,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7e:1f:e8,c8:3a:35:90:b2:11,78:29:ed:4c:b2:51,74:3e:2b:bd:6f:88,fa:8f:ca:54:a2:6d,74:3e:2b:bc:b6:82,74:3e:2b:3c:b6:88,74:3e:2b:bd:6f:82,a0:64:8f:f7:d1:1d,74:3e:2b:7c:d5:08,40:49:0f:c3:fa:7b,74:3e:2b:bc:d2:d2,74:3e:2b:3e:c7:58,b8:ee:0e:d6:53:72,74:3e:2b:fe:88:2c,74:3e:2b:7e:a3:38,74:3e:2b:3e:a3:38,f8:f5:32:28:2d:c0,74:3e:2b:be:a3:32,74:3e:2b:fe:c7:5c,74:3e:2b:bd:04:dc,a8:9a:93:8a:84:7e,a0:8c:fd:6c:7d:10,2c:30:33:f8:b8:b9,b4:2a:0e:10:47:0a,10:86:8c:18:48:e8,74:3e:2b:be:c7:5c,74:3e:2b:3c:b6:8c,58:90:43:45:2b:e4,74:3e:2b:7d:6a:e8,74:3e:2b:7c:b6:8c,74:3e:2b:7e:c7:5c,74:3e:2b:3e:c7:5c,74:3e:2b:7e:88:2c,74:3e:2b:be:88:2c,74:3e:2b:7d:05:58,74:3e:2b:3e:88:2c
2,40,90,96,96,42,72,74,68,90,74,46,70,42,60,40,40,42,42,40,42,40,44,44,44,78,80,80,44,38,38,64,66,64,64,42,42,0,130,30,0,62,46,72,72,70,56,0,36,62,64,62,64,82,78,78,64,130,130,130,0,0,0,0,0,0,0,70,30,32,40,40,42,60,0,48,30,134,0,0,0,0,0,24,36,0,32,32,32,132,132,132,0,0,46,28,0,0,46,50,58,50,26,60,60,30,32,28,0,30,34,32,32,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,96,96,28,68,62,70,60,74,46,70,42,60,42,0,42,42,42,42,40,46,46,46,80,80,80,44,38,38,64,64,64,66,44,0,0,130,30,0,62,46,72,72,70,56,36,36,40,64,62,54,62,78,78,64,0,0,0,0,0,0,26,26,26,0,70,30,32,0,0,40,42,0,48,30,134,0,0,0,0,0,0,36,0,0,32,32,130,132,130,0,24,46,28,0,0,46,50,58,50,26,60,60,28,28,28,0,28,34,32,32,0,0,30,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
2,40,90,92,92,28,38,62,70,60,74,46,70,42,60,42,42,0,0,0,0,40,46,46,46,80,80,80,46,38,38,64,64,64,64,42,46,0,130,30,0,62,46,72,72,70,56,40,36,62,62,62,54,82,80,82,82,0,0,0,0,0,0,26,26,26,0,70,30,32,42,40,60,60,26,48,30,134,0,0,0,0,0,0,36,0,0,32,32,132,132,132,0,0,46,28,0,32,0,0,58,50,26,60,60,28,26,28,0,28,34,32,32,0,0,30,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,96,96,28,38,72,70,74,72,46,44,0,58,0,0,42,44,42,42,40,46,44,44,82,82,82,44,38,38,66,64,68,66,44,0,0,130,30,0,62,44,72,72,70,56,36,36,62,62,62,54,80,58,62,62,128,130,130,0,0,0,0,0,0,0,70,30,32,0,0,60,60,26,0,30,136,0,0,0,0,0,0,0,0,0,32,32,132,132,132,0,0,46,28,0,32,38,34,58,50,26,0,0,30,36,30,0,28,0,0,32,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,92,96,96,32,38,72,70,74,72,46,44,0,56,46,46,40,42,40,40,40,46,46,44,82,82,82,46,40,38,66,66,66,66,44,46,0,130,30,0,68,44,72,72,70,56,0,0,60,70,70,66,80,58,62,62,130,130,130,0,0,0,0,0,0,0,70,30,32,0,46,60,60,26,48,30,134,0,0,0,0,0,0,32,0,0,32,32,132,130,132,0,0,46,28,0,32,34,32,58,50,26,58,0,30,36,30,0,28,30,26,32,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,98,98,98,48,68,72,70,74,72,46,70,0,56,44,42,42,42,42,42,38,46,46,46,80,80,80,46,38,38,66,66,64,64,44,0,0,130,30,0,68,44,70,70,72,56,0,0,62,68,68,62,80,58,62,62,128,130,130,0,0,0,28,26,26,0,64,30,32,42,46,60,60,26,48,30,134,0,0,0,0,0,0,32,0,0,32,32,132,130,132,0,0,46,28,0,32,34,32,58,50,26,58,0,30,36,30,26,28,30,26,32,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,98,98,98,46,74,74,70,74,74,46,70,40,102,44,44,44,44,44,42,40,46,44,44,82,82,82,44,38,38,66,64,66,64,44,0,0,130,30,0,68,44,56,56,56,52,38,0,40,68,68,64,80,58,62,62,130,130,130,0,0,0,28,26,26,0,64,30,32,42,42,60,60,26,48,30,134,0,0,0,0,0,0,32,0,0,32,32,132,130,132,0,0,46,28,0,32,34,48,58,50,24,58,58,30,36,30,26,28,30,26,32,0,0,30,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,98,98,98,48,74,74,70,74,74,46,70,40,66,48,44,38,0,0,0,40,46,46,46,82,82,82,46,38,38,66,64,66,64,42,44,44,130,30,0,68,44,56,56,56,52,40,0,62,68,68,62,80,76,62,62,130,130,128,0,0,0,0,0,0,0,62,30,32,44,44,60,60,26,48,30,136,0,0,0,0,0,0,32,0,0,32,32,132,130,132,0,0,46,28,0,32,34,48,58,50,28,58,58,30,36,30,26,28,30,28,32,0,0,30,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,96,98,96,54,76,74,70,74,76,46,68,40,70,44,42,46,44,44,44,40,44,44,44,80,80,80,46,38,38,62,64,64,64,0,0,0,130,30,0,68,44,70,70,70,52,40,0,62,68,68,52,80,58,62,62,128,128,130,0,0,0,0,0,0,0,62,30,32,42,44,60,60,26,48,30,136,0,0,0,0,0,0,32,0,0,32,32,132,130,132,0,0,46,28,0,32,38,48,62,50,24,60,58,30,36,30,26,28,30,28,32,0,0,30,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,96,98,96,50,74,72,70,72,72,46,68,40,60,44,44,42,42,42,42,40,46,46,46,80,80,80,46,0,38,62,62,62,62,48,0,0,130,30,0,68,46,70,70,70,52,38,40,62,68,68,52,80,58,62,62,128,130,130,0,0,0,26,28,26,0,62,38,30,44,48,60,60,26,48,30,136,0,0,0,0,0,0,28,0,0,32,32,132,130,132,0,0,46,28,0,32,38,48,62,50,24,60,58,30,36,30,26,28,30,30,32,0,0,28,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,96,96,96,50,74,72,68,72,72,46,66,40,66,42,0,44,44,44,44,40,46,46,46,80,80,80,46,40,38,64,64,64,64,42,42,42,130,30,0,68,46,70,72,72,52,40,40,62,68,70,52,80,58,62,62,130,130,130,0,28,30,26,26,26,0,64,38,30,0,0,60,60,26,48,30,136,0,0,0,0,0,0,28,0,32,34,34,132,130,132,0,0,46,28,0,32,38,48,62,50,26,60,58,30,36,30,26,28,30,30,32,0,0,28,0,0,0,34,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,98,98,96,48,74,72,68,72,72,46,70,40,66,42,42,42,42,42,42,40,46,46,46,80,80,80,46,38,38,62,62,64,64,44,44,44,130,30,0,68,46,70,72,72,52,0,38,76,68,68,64,80,58,62,62,130,130,130,0,28,30,0,0,0,0,64,38,30,42,42,60,60,26,48,30,136,0,0,22,0,22,0,28,30,32,34,32,132,130,132,0,0,46,28,0,32,38,48,62,50,26,60,58,30,36,30,26,28,30,30,32,0,0,28,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,96,96,50,74,74,70,74,74,48,70,40,64,44,42,40,0,0,40,40,46,46,46,78,80,78,46,38,38,62,62,62,62,46,44,46,130,30,0,68,46,70,72,72,52,38,38,62,68,68,64,80,58,62,62,0,0,0,0,28,30,0,0,0,0,62,38,30,42,0,60,60,26,48,30,134,0,0,0,0,0,0,28,0,32,34,32,132,132,132,0,0,46,28,0,32,38,48,62,50,26,60,58,30,36,30,26,28,30,30,32,0,0,28,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,96,96,50,74,74,68,74,72,48,68,40,68,52,46,42,42,40,40,38,44,44,44,80,80,80,44,38,38,64,64,64,64,44,44,44,130,30,0,68,46,70,72,72,56,36,34,64,68,68,64,80,58,62,62,0,0,0,0,28,28,0,0,0,0,62,38,30,48,0,60,60,26,48,30,136,0,0,24,24,0,0,28,32,30,32,32,132,132,132,0,0,46,28,0,32,38,48,62,50,26,58,58,30,36,30,26,28,30,30,32,26,0,28,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,98,96,48,68,74,76,74,74,48,68,40,70,50,44,42,44,46,42,38,44,46,46,80,80,82,44,38,40,64,64,66,66,46,44,46,130,0,30,68,46,70,72,72,56,36,0,64,68,68,64,80,58,62,62,130,130,130,0,28,28,28,24,26,0,62,38,30,42,44,60,56,26,48,32,134,0,0,24,24,0,0,28,30,32,32,32,132,132,132,0,0,46,0,0,32,38,48,62,50,24,58,58,30,36,30,24,28,30,30,30,26,0,32,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,98,98,42,68,60,52,62,74,48,68,40,58,50,46,42,42,42,42,40,46,46,46,80,80,80,46,38,38,64,62,66,64,46,42,44,128,0,30,68,46,70,72,72,56,0,34,42,66,68,64,80,58,62,62,0,0,0,0,28,28,30,28,26,0,62,32,32,44,0,60,56,26,48,32,134,0,0,24,24,24,0,28,32,30,32,32,132,132,132,0,0,46,0,0,32,38,48,62,50,24,58,58,30,36,30,24,28,30,30,32,26,0,32,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,94,98,94,42,70,60,48,62,72,48,68,40,56,46,44,42,44,44,44,40,44,44,44,80,80,80,44,38,40,62,62,64,66,0,44,44,130,0,30,68,46,70,72,72,56,36,0,42,70,68,64,80,58,62,62,0,0,0,0,28,28,28,26,26,0,62,26,32,0,0,60,56,26,48,28,134,0,0,0,0,0,0,30,32,30,32,32,132,132,132,0,0,46,0,0,32,38,48,62,50,24,58,58,30,36,30,24,28,30,30,32,26,0,32,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,96,96,46,70,74,70,72,74,48,64,40,56,42,42,44,44,44,44,40,46,46,46,80,80,80,46,38,38,62,62,64,64,46,44,46,130,0,30,70,46,70,72,72,56,34,0,60,70,68,66,80,58,62,62,128,128,128,0,26,28,0,0,0,0,62,34,30,42,42,60,60,26,48,30,134,0,0,26,28,26,0,30,32,30,32,32,132,132,132,0,0,46,0,0,32,46,48,50,50,26,58,58,30,36,30,24,28,30,30,32,26,0,34,0,0,0,32,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,40,96,98,94,54,74,62,48,62,62,48,72,40,60,44,42,46,44,44,44,42,46,46,46,80,80,80,46,38,38,66,64,64,64,46,44,46,130,0,30,68,46,70,72,72,56,0,36,62,68,68,64,80,58,62,62,128,128,130,0,26,28,26,28,26,0,62,28,30,42,42,60,60,26,48,32,132,0,0,26,26,0,0,30,32,30,32,30,132,132,132,0,0,46,0,0,32,48,48,50,50,26,58,58,30,36,30,24,28,30,30,34,26,0,30,0,0,0,34,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,96,96,56,76,74,72,74,76,48,66,40,62,46,42,44,44,42,44,40,46,44,46,80,80,80,46,38,40,62,64,64,64,0,0,0,130,0,30,68,46,70,72,72,56,34,0,62,68,68,64,80,58,62,62,128,128,128,0,26,28,0,0,0,0,62,30,30,42,42,60,60,0,48,30,132,0,0,0,0,0,0,34,0,0,34,34,132,132,132,0,0,46,0,0,32,48,48,50,52,26,58,58,30,36,30,24,0,32,36,34,26,0,30,0,0,0,34,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,98,98,96,56,72,60,32,60,62,50,68,40,58,50,44,46,46,46,48,40,44,44,44,80,80,80,44,40,40,64,64,62,64,44,0,46,130,0,30,68,46,72,72,72,56,0,0,76,68,70,64,0,58,0,0,130,130,130,0,26,28,0,0,0,0,62,30,30,42,44,60,60,0,48,30,136,0,0,0,0,0,0,34,0,0,34,34,132,132,132,0,0,0,0,0,32,48,48,50,52,22,58,58,0,0,0,24,0,32,36,34,26,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,98,100,96,52,74,60,74,60,72,50,68,40,62,46,44,44,44,44,44,40,46,46,46,80,82,80,44,38,38,62,64,66,64,0,0,0,130,0,30,68,46,72,72,72,56,0,0,62,70,68,66,0,58,0,0,130,130,130,28,28,28,0,0,0,0,62,30,32,46,44,60,60,0,0,30,132,0,0,0,0,0,0,34,0,0,32,28,132,132,132,0,0,0,0,0,0,48,48,50,52,22,58,58,0,0,0,24,0,32,36,32,26,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,90,90,52,72,72,72,74,74,50,68,40,66,44,44,42,0,40,42,40,44,46,44,80,80,80,46,40,38,64,64,64,62,44,46,42,130,0,30,68,46,72,72,72,56,36,36,60,70,68,66,0,58,0,0,0,0,0,28,28,28,0,0,0,0,62,32,32,44,44,60,60,0,0,32,136,0,0,24,0,24,0,34,34,30,32,28,132,132,132,0,0,0,0,0,0,48,48,50,52,24,58,58,0,0,0,24,0,32,36,30,26,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,98,96,48,72,60,50,74,74,50,72,50,58,54,44,46,46,44,44,40,44,46,46,78,78,78,46,38,38,64,64,64,64,42,42,42,130,0,30,68,46,72,72,72,56,34,34,40,70,68,66,0,58,0,0,0,0,0,28,28,28,0,0,0,0,62,32,32,0,0,60,40,0,0,32,134,0,0,26,22,24,0,34,30,32,32,28,130,132,130,0,0,0,0,0,0,48,0,50,52,24,58,58,0,0,0,24,0,32,36,30,22,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,98,100,98,56,70,74,72,74,72,50,70,40,60,52,46,46,42,42,42,40,44,44,44,80,80,80,44,38,38,64,62,62,62,42,42,42,130,0,30,68,46,72,72,72,56,34,0,60,68,68,66,0,58,0,0,0,0,0,28,28,28,30,28,0,0,62,30,32,42,44,60,60,0,0,30,134,0,0,0,22,0,0,34,0,0,32,28,132,132,132,0,0,0,0,0,0,48,0,50,52,26,58,58,0,0,0,24,0,32,36,32,22,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,98,96,98,50,70,74,76,62,72,50,70,40,62,50,44,42,42,42,42,38,46,46,46,78,78,80,46,38,40,64,64,62,62,42,0,46,130,0,30,66,46,72,72,72,56,34,0,36,68,68,64,0,0,0,0,130,130,130,30,28,28,0,0,0,0,62,34,30,44,44,60,38,0,0,30,132,0,0,24,22,26,0,34,30,32,32,32,132,130,130,0,0,0,0,0,0,46,0,50,52,24,58,58,0,0,0,24,0,32,36,30,22,0,30,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,98,96,50,70,74,72,74,62,50,70,40,60,44,42,42,42,42,42,40,46,44,44,80,78,78,44,38,44,62,62,62,64,44,44,44,130,30,30,66,0,72,72,72,56,36,36,36,68,70,64,0,0,0,0,130,130,130,28,28,30,28,28,26,0,62,32,32,0,42,60,38,0,0,30,132,0,0,22,26,0,0,34,32,32,30,30,132,130,130,0,0,0,0,0,0,34,0,50,50,26,58,58,0,0,0,24,0,32,36,30,22,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,90,90,46,70,62,48,74,62,50,70,40,62,44,42,40,40,40,40,38,46,46,46,80,80,80,46,40,40,62,62,62,64,46,44,44,130,30,30,62,0,72,72,72,56,36,0,64,64,68,64,0,0,0,0,130,130,130,28,28,30,0,0,0,0,60,32,32,42,42,60,60,0,0,32,132,0,0,28,22,26,0,34,32,32,30,30,132,130,130,0,0,0,0,0,0,34,0,50,50,26,58,58,0,0,0,22,0,32,36,30,22,0,26,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,98,96,96,46,72,74,72,74,74,50,68,40,64,52,42,44,44,44,44,38,44,0,0,80,80,80,46,40,40,62,62,62,62,42,44,44,130,30,30,68,0,72,72,72,56,36,0,64,70,70,62,0,0,0,0,130,130,130,26,28,30,0,0,0,0,60,32,32,42,42,60,60,0,0,32,132,0,0,26,24,24,0,34,30,32,34,34,132,130,130,0,0,0,0,0,0,46,0,52,50,26,58,58,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,96,96,50,74,62,68,60,60,50,70,40,64,44,44,44,44,44,44,38,46,46,46,80,80,80,46,40,40,64,62,64,64,40,42,42,130,30,30,68,0,72,72,72,56,36,0,64,70,70,62,0,0,0,0,0,0,0,28,30,32,0,0,0,0,60,32,30,46,0,60,60,0,0,32,134,0,0,24,0,24,0,34,32,32,34,34,132,130,130,0,0,0,0,0,0,46,0,52,50,26,58,58,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,98,98,50,72,74,70,74,74,48,70,40,68,46,0,44,44,44,44,40,46,46,46,80,80,80,46,38,38,62,64,62,64,42,42,44,130,30,30,70,0,72,72,72,54,36,36,42,68,70,64,0,0,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,0,0,60,60,0,0,32,46,0,0,22,24,26,0,34,32,32,34,32,132,130,130,0,0,0,0,0,0,46,0,52,50,26,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,98,96,46,72,74,70,74,74,48,68,40,66,50,46,44,44,42,44,40,46,46,46,80,82,80,46,38,38,64,62,62,62,42,42,44,130,30,0,70,0,72,72,72,54,36,36,62,68,70,64,0,0,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,42,44,60,58,0,0,32,40,0,0,26,22,22,0,34,32,32,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,26,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,96,96,50,72,74,70,72,72,48,44,40,72,46,46,0,0,0,0,40,46,46,46,80,82,80,46,40,0,64,62,62,62,44,44,48,130,30,0,70,0,72,72,72,54,36,0,38,68,70,64,0,0,0,0,0,0,0,26,30,32,30,30,28,0,60,34,30,0,0,60,58,0,0,32,136,0,0,0,24,22,0,34,34,0,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,26,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,92,90,92,42,70,62,68,60,60,48,70,40,68,48,0,40,42,40,42,40,46,46,46,80,80,80,46,40,40,64,64,64,64,44,42,42,130,30,0,70,0,72,72,72,54,38,38,38,68,70,64,0,0,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,0,0,60,58,0,0,32,124,0,0,0,0,0,0,34,0,0,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,26,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,94,98,48,72,62,68,60,60,48,70,40,68,50,44,44,42,44,44,40,46,46,46,80,82,80,46,40,40,64,64,64,64,42,40,42,130,30,0,68,0,72,72,72,54,38,38,60,62,62,56,0,0,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,0,0,60,58,0,0,32,46,0,0,0,0,0,0,34,0,0,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,26,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,90,92,48,70,62,52,62,62,48,70,40,68,0,0,42,44,42,44,40,44,44,44,80,80,80,44,38,38,64,66,66,66,48,42,42,130,30,0,68,0,72,72,72,54,36,36,62,62,62,56,0,78,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,0,0,60,58,0,0,32,136,42,42,0,0,0,0,34,0,0,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,24,0,0,0,0,0,22,0,32,36,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,90,100,98,48,68,62,78,62,74,50,70,40,68,52,44,42,44,44,44,38,46,46,44,80,78,80,44,38,38,66,66,66,64,44,44,44,130,30,0,68,0,72,72,72,54,36,36,62,62,62,56,0,56,0,0,0,0,0,26,30,32,30,28,26,0,60,34,30,0,0,60,58,0,0,32,136,44,44,0,0,0,0,0,0,0,34,32,132,130,130,0,16,0,0,0,0,46,0,52,64,24,0,0,0,0,0,22,0,0,0,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,34,96,98,98,48,78,62,68,62,74,50,70,52,68,46,46,40,40,40,40,40,46,46,46,80,82,80,46,38,38,66,66,64,66,48,42,42,130,30,0,68,0,72,72,0,54,38,38,44,62,62,56,0,56,0,0,0,0,0,26,30,32,0,0,0,0,60,34,30,0,0,60,58,0,0,32,134,42,44,0,0,0,0,0,0,0,34,32,132,130,130,0,0,0,0,0,0,46,0,52,64,24,0,0,0,0,0,22,0,0,0,30,22,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
