room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c
1,90,32,40,86,0,0,0,0,48,52,52,0,32,118,124,118,118,28,30,30,80,38,50,30,32,0,84,0,62,78,28,32,40,0,0,64,64,66,66,66,66,64,64,0,0,0,50,50,48,48,76,78,76,28,28,0,0,0,0,0,0,0,0,110,20,26,28,0,32,34,0,42,44,32,34,46,0,70,0,34,28,54,40,62,62,60,0,40,72,36,50,30,24,36,82,0,48,50,0,28,0,0,82,46,0,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,86,0,0,0,0,0,0,0,0,0,0,0,0
1,80,32,40,74,0,0,0,0,48,52,52,0,32,118,124,118,118,28,30,30,78,38,38,30,32,0,94,0,62,84,28,32,40,0,0,64,64,66,66,66,66,64,64,0,0,0,50,50,50,50,76,76,76,28,0,38,38,38,38,108,110,110,26,110,20,26,28,0,32,34,0,42,42,34,34,46,0,70,0,34,0,54,40,62,62,60,0,40,72,0,50,30,24,0,82,0,48,50,0,28,0,0,82,46,0,82,84,0,0,0,22,0,0,0,0,0,0,0,0,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,84,32,40,74,0,0,0,26,48,52,52,50,32,118,124,118,118,28,30,30,80,38,38,30,32,0,70,0,62,82,28,32,40,0,0,64,64,66,66,66,66,64,64,30,30,32,50,50,50,50,76,78,76,26,28,38,38,38,40,108,108,108,0,108,20,26,28,0,36,34,34,42,44,36,32,46,0,70,0,34,26,54,40,62,62,60,0,40,72,36,50,30,24,34,82,0,48,50,0,28,0,0,82,46,0,84,84,0,0,0,22,0,0,34,0,34,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,32,40,74,36,0,0,18,48,52,52,50,32,118,122,118,118,28,30,30,76,38,42,30,32,0,70,0,62,80,0,32,40,0,0,64,64,66,66,66,66,64,62,0,0,0,50,50,50,50,76,78,76,0,26,0,36,0,0,0,0,0,0,108,20,26,28,0,36,34,0,42,42,34,34,42,0,72,0,0,28,54,40,62,0,60,0,42,70,34,44,30,24,36,82,0,42,42,0,28,0,0,82,46,0,84,82,0,0,0,22,0,0,0,0,0,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,80,32,40,78,36,0,0,18,48,52,52,50,32,118,124,118,118,28,30,30,78,38,42,30,32,0,96,0,62,82,0,32,40,28,0,64,64,66,66,66,66,64,64,30,30,30,48,48,48,48,78,78,78,26,28,38,38,38,0,108,108,108,30,108,20,26,28,0,36,34,0,42,42,0,0,42,0,72,0,0,28,54,40,62,0,60,0,42,70,0,44,30,24,0,82,0,42,42,0,28,0,0,82,46,0,82,54,0,0,0,22,0,0,0,0,0,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,80,32,40,78,36,0,0,18,48,52,52,50,32,118,124,118,118,28,30,30,78,38,42,0,36,0,94,0,62,80,0,32,40,0,0,0,0,66,68,68,68,0,0,30,30,30,48,48,48,48,74,74,74,0,0,0,0,0,0,0,0,0,0,108,20,26,28,0,36,34,34,42,44,34,34,42,0,72,0,0,0,54,40,62,62,60,0,42,70,0,44,30,24,0,82,0,42,42,0,28,0,0,82,46,0,82,54,0,0,0,22,0,0,32,0,36,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,88,32,42,78,36,0,0,18,48,52,52,50,32,118,122,118,118,28,30,30,80,34,42,0,36,0,94,0,62,76,0,32,40,0,28,64,64,68,66,66,66,64,64,30,0,28,48,48,48,48,78,78,78,28,28,38,36,38,36,0,0,0,28,108,20,26,28,0,36,34,34,44,44,34,34,42,0,72,0,0,28,54,40,0,62,60,0,42,70,34,44,30,24,34,82,0,42,42,0,28,0,0,82,46,0,84,84,0,0,0,22,34,0,36,0,36,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,88,32,38,84,36,0,0,18,48,52,52,50,32,118,124,118,118,28,18,30,78,48,42,36,36,0,86,0,62,80,0,32,40,28,28,64,64,68,66,68,68,64,64,30,30,28,48,48,48,48,78,78,78,28,28,38,38,36,36,108,108,108,28,108,20,26,28,0,36,34,32,44,42,28,36,42,0,72,0,0,28,54,52,0,62,60,0,42,70,0,44,30,24,0,82,0,42,42,0,26,0,0,82,0,0,86,84,0,0,0,22,38,36,34,0,34,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,88,32,38,84,36,0,38,18,46,0,0,50,32,118,120,118,118,28,18,30,78,48,42,36,36,0,84,0,62,84,0,32,40,28,0,64,66,66,68,68,66,66,64,0,0,0,48,48,48,48,78,78,78,26,28,38,38,36,0,108,108,108,28,108,20,26,28,0,36,34,34,42,44,36,34,42,0,72,36,0,0,54,52,62,60,62,0,42,70,0,44,32,24,0,82,0,42,42,0,26,0,0,82,0,24,86,84,0,0,0,22,38,36,32,0,32,0,0,28,0,0,46,84,0,0,0,0,26,0,0,0,0,0,0,0
1,82,32,38,86,36,0,38,18,46,0,0,50,32,118,124,118,118,28,18,30,78,48,42,36,36,0,86,0,60,78,30,32,40,30,30,64,64,68,68,68,70,64,64,30,28,30,48,48,50,48,76,76,78,30,28,38,40,40,38,0,0,0,28,110,20,26,28,0,36,34,32,42,44,0,34,42,0,72,36,0,28,54,52,62,60,62,0,42,70,34,44,32,24,34,82,0,48,42,0,26,0,0,82,0,24,78,78,0,0,0,22,38,36,32,0,30,0,0,28,0,0,46,78,0,0,0,0,26,0,0,0,0,0,0,0
1,82,32,38,78,36,0,38,18,46,0,0,50,32,118,124,118,118,28,18,30,78,38,42,36,34,0,82,0,60,82,30,32,40,24,28,62,62,66,68,68,68,62,62,30,32,32,48,48,48,48,78,78,78,30,28,38,38,36,36,108,108,110,26,110,0,26,26,28,36,34,0,42,44,34,32,42,0,72,36,0,26,42,40,62,60,62,0,38,70,36,44,32,24,36,82,0,48,42,0,26,0,0,82,0,24,78,78,0,0,0,22,38,36,0,0,0,0,0,28,0,0,46,78,0,0,0,0,26,0,0,0,0,0,0,0
1,80,32,38,78,36,0,38,18,46,0,0,50,0,118,124,118,118,34,30,0,78,46,44,36,34,0,82,0,60,84,30,32,36,0,0,64,64,66,68,68,66,64,64,0,0,0,48,48,48,48,76,76,78,28,0,36,36,36,36,0,0,0,0,108,0,26,26,28,36,34,34,44,44,34,34,42,0,72,36,0,0,42,40,60,60,50,0,42,70,36,44,32,24,36,82,0,44,42,0,26,26,0,82,0,24,82,82,0,0,0,22,38,36,34,0,34,0,0,28,0,0,46,90,0,0,0,0,26,0,0,0,0,0,0,0
1,82,32,38,90,36,0,38,18,46,0,0,50,0,118,122,118,118,34,30,0,80,46,44,36,34,0,84,0,60,78,30,32,36,0,0,64,64,66,66,66,64,64,64,0,0,0,48,48,48,48,78,76,78,28,30,34,38,38,36,0,0,0,0,110,0,26,26,28,36,34,34,42,42,34,34,42,0,72,36,0,0,42,40,60,60,50,20,40,70,34,44,32,24,34,82,0,44,42,0,26,26,0,82,0,24,84,84,0,0,0,22,38,36,32,0,34,0,0,28,0,0,46,84,0,0,0,0,26,0,0,0,0,0,0,0
1,80,32,38,90,36,0,38,18,46,0,0,50,0,118,124,118,118,34,30,0,78,46,44,36,34,0,94,0,58,82,30,32,36,0,0,64,64,66,66,66,66,64,64,32,30,32,48,48,48,48,78,76,76,28,28,0,0,0,0,108,108,110,0,110,0,26,26,28,36,34,0,42,42,32,32,42,0,72,36,0,28,42,40,60,60,50,0,40,70,0,44,32,24,0,82,0,44,42,0,26,26,0,82,0,24,82,84,0,0,0,22,38,36,0,0,0,0,0,28,0,0,46,82,0,0,0,0,26,0,0,0,0,0,0,0
1,80,0,38,90,36,0,38,18,46,0,0,50,0,118,124,118,118,34,30,0,78,36,44,36,34,0,94,0,60,80,30,32,36,0,0,64,64,66,66,66,66,64,64,32,0,32,50,50,50,50,78,76,76,28,28,36,38,36,0,0,0,0,0,110,0,26,26,28,36,34,40,42,42,34,36,42,0,72,36,0,28,42,40,60,60,50,0,42,70,34,44,30,24,34,82,0,44,50,0,26,26,0,82,0,24,82,82,0,0,0,22,38,36,34,0,34,0,0,28,0,0,0,84,0,0,0,0,26,0,0,0,0,0,0,0
1,80,0,40,86,36,0,38,18,46,0,0,50,0,118,122,118,118,34,30,0,80,50,44,30,34,32,96,0,58,80,30,32,36,26,26,64,66,66,66,66,66,64,64,30,32,32,50,50,50,50,78,78,78,28,28,34,36,34,36,108,108,110,26,110,0,0,26,28,36,34,34,44,44,32,34,42,0,72,36,0,28,52,36,60,60,50,0,42,70,0,44,30,24,0,82,0,44,50,0,26,26,0,82,0,24,80,82,0,0,0,22,36,36,34,0,34,0,0,28,0,0,0,82,0,22,0,0,26,0,0,0,0,0,0,0
1,80,0,40,86,36,0,38,18,46,0,0,50,0,118,124,118,118,34,30,0,80,50,44,30,34,32,72,0,62,84,32,0,36,0,0,64,64,66,64,64,66,66,64,32,0,0,50,50,50,50,78,78,78,30,28,0,0,0,0,0,0,0,26,110,0,0,26,28,36,34,0,42,44,34,32,26,0,72,36,36,30,52,36,60,60,60,0,42,70,36,44,30,0,0,82,0,44,50,0,26,26,0,82,0,24,82,82,0,0,0,22,36,36,32,0,36,0,0,28,0,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,80,0,40,88,36,0,38,18,46,0,0,50,0,118,124,118,118,34,30,0,78,50,44,30,34,32,96,0,62,78,32,0,36,28,30,64,64,66,66,66,66,68,66,30,30,30,50,50,50,50,78,78,78,0,0,0,0,0,0,110,110,110,26,110,0,0,26,28,36,34,34,44,42,34,38,26,0,70,36,36,0,52,36,60,60,60,0,42,70,0,44,30,0,0,84,0,44,50,0,26,26,0,82,0,24,78,80,0,0,0,0,36,36,34,0,34,0,0,28,20,0,0,80,0,22,0,0,26,0,0,0,0,0,0,0
1,82,0,40,88,38,0,38,18,46,0,0,0,0,118,122,118,118,30,30,0,80,50,44,30,34,32,82,48,60,80,32,0,36,0,0,66,64,66,66,66,66,64,64,0,0,0,50,50,50,50,78,78,78,28,28,0,0,0,0,110,110,110,0,110,0,0,26,28,36,0,34,42,42,36,34,26,0,70,36,36,0,52,36,62,60,60,0,42,70,0,44,30,0,0,84,0,44,50,0,26,26,0,82,0,24,84,84,0,0,0,0,36,36,34,0,32,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,84,0,40,88,38,0,38,0,46,0,0,0,0,118,122,118,118,30,20,0,80,50,48,30,34,32,86,48,60,80,32,0,36,26,0,64,64,66,66,66,64,64,66,0,0,0,48,48,48,48,76,76,76,28,28,0,36,38,36,0,0,0,28,110,0,0,26,28,36,0,32,42,42,32,32,26,0,70,36,36,0,52,36,62,60,60,0,42,70,34,0,30,0,34,84,0,44,50,0,26,26,0,82,0,24,84,84,0,0,0,0,36,36,34,0,36,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,84,0,40,88,38,0,38,0,50,50,50,52,0,118,120,118,118,30,34,0,80,50,48,34,34,32,84,44,60,80,32,0,36,0,0,0,0,64,64,64,64,0,0,30,32,30,48,48,48,48,76,76,76,28,28,36,38,38,38,110,110,110,26,110,0,26,26,28,36,0,32,42,44,34,0,26,0,70,36,36,30,52,52,62,60,60,0,42,70,36,0,30,0,36,84,0,44,50,0,26,26,0,82,0,24,84,84,0,0,0,0,36,36,34,0,34,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,84,0,40,88,38,0,38,0,50,50,50,52,0,118,124,118,118,30,34,0,78,50,48,34,34,32,86,46,60,78,32,0,34,0,0,64,64,66,64,66,66,64,64,30,30,30,48,50,50,48,74,76,76,28,28,38,38,0,0,0,0,0,0,110,28,26,26,28,36,0,34,44,44,36,34,26,0,72,36,36,0,52,52,62,60,60,0,40,70,36,0,30,0,34,84,0,44,50,0,26,26,0,82,0,24,84,84,0,0,0,0,36,36,32,0,0,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,84,0,40,78,38,0,38,0,50,50,50,52,0,118,124,118,118,30,34,0,78,50,48,34,34,32,84,46,48,78,32,0,34,28,0,64,64,66,66,66,66,62,62,30,30,30,48,48,48,48,76,76,76,28,30,38,38,40,38,110,110,110,30,110,28,26,26,28,36,0,0,44,44,36,0,26,0,72,36,36,0,52,52,62,60,60,0,40,70,36,0,30,0,36,84,0,44,50,0,26,26,0,82,0,24,24,84,0,0,0,26,36,38,0,0,0,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,82,0,40,78,38,0,38,0,50,50,50,52,0,118,122,118,118,30,34,0,78,50,48,34,34,32,94,46,60,80,32,0,34,0,0,64,64,64,66,64,64,64,64,0,0,0,48,48,48,48,76,76,76,30,26,36,34,36,0,108,0,110,0,110,28,26,26,28,36,0,34,44,44,0,0,44,0,72,36,36,28,52,52,62,62,62,0,42,70,34,0,30,0,0,84,0,44,50,0,0,26,0,82,0,24,84,82,0,0,0,26,36,38,34,0,34,0,0,0,20,0,0,84,0,22,0,0,26,0,0,0,0,0,0,0
1,78,0,40,26,38,0,0,0,50,50,50,52,0,118,124,118,118,30,34,0,78,38,48,34,36,32,94,46,60,80,32,0,34,28,28,64,64,64,66,66,66,64,64,30,32,30,48,48,48,48,76,78,76,28,28,36,38,36,36,0,0,0,30,110,42,26,26,28,36,0,34,44,44,0,36,44,0,72,0,36,28,52,52,62,62,62,0,42,70,36,0,30,0,36,74,0,44,50,0,0,26,0,82,44,0,80,80,0,0,0,26,36,38,32,0,32,0,0,0,20,0,34,80,0,22,0,0,0,0,0,0,0,0,0,0
1,86,0,40,26,40,0,0,0,48,50,52,52,0,116,122,116,118,30,22,0,80,50,48,34,36,32,96,46,60,84,32,0,34,0,0,64,64,66,66,66,66,64,64,30,26,30,48,48,48,48,76,76,76,28,28,36,34,36,36,110,110,110,28,110,42,28,28,28,36,0,30,44,44,0,0,44,0,72,0,36,28,52,52,62,62,62,0,42,70,0,0,30,0,0,74,0,44,50,0,0,26,0,82,44,0,86,86,32,0,0,26,36,38,32,0,32,0,0,0,20,0,34,84,0,22,0,0,0,0,0,0,0,0,0,0
1,88,0,40,26,40,0,0,0,48,50,52,52,0,116,124,116,118,30,22,0,78,50,48,34,36,32,96,46,60,82,32,0,38,0,0,64,64,66,66,66,66,64,64,30,0,0,48,48,48,48,76,76,76,34,28,0,0,0,0,0,0,0,0,110,42,28,28,0,36,0,32,44,42,36,36,44,0,72,0,36,26,52,52,62,62,62,0,42,72,34,0,30,42,34,74,0,44,50,0,0,26,0,82,44,0,86,86,32,0,0,26,36,38,0,0,0,0,0,0,20,0,34,86,0,22,0,0,0,0,0,0,0,0,0,0
1,84,24,40,88,40,0,0,0,48,50,52,52,0,116,124,116,118,30,22,0,78,50,48,34,36,32,94,46,60,82,32,0,38,0,0,64,64,66,66,66,66,64,66,30,30,32,48,48,48,48,76,78,78,28,28,38,36,36,36,110,110,110,0,110,42,28,28,0,36,0,34,42,44,36,34,44,0,72,0,36,28,52,52,62,62,62,18,42,72,34,0,30,42,36,74,0,0,50,0,0,26,0,84,44,0,84,84,32,0,0,26,36,38,32,0,32,0,0,0,20,0,34,84,0,22,0,0,0,0,0,0,0,0,0,0
1,84,24,40,88,40,0,38,0,48,50,52,52,0,116,122,116,118,30,30,0,74,32,50,34,36,32,96,46,60,80,32,0,38,0,0,64,64,66,66,66,66,64,66,0,0,0,48,48,48,48,78,76,78,28,28,38,36,38,38,110,110,110,0,110,42,28,28,0,36,0,34,44,44,0,0,44,0,72,36,36,28,52,52,60,60,60,0,42,72,0,0,38,42,0,74,0,0,50,0,0,26,0,84,44,0,84,84,32,30,36,26,36,38,34,0,34,0,0,28,20,0,34,84,0,22,0,0,0,0,0,0,0,0,0,0
1,86,24,40,88,40,0,38,0,48,50,52,52,0,116,122,116,118,30,30,0,76,32,50,34,36,32,76,44,60,82,32,0,38,26,0,64,64,66,66,66,66,64,64,32,30,28,50,50,50,50,78,78,78,28,28,36,38,36,36,0,0,0,26,110,42,28,28,0,0,0,34,42,42,0,0,44,0,72,36,36,30,52,52,60,60,60,0,42,72,32,0,38,20,34,74,0,0,50,0,0,26,0,84,44,0,84,84,32,30,36,26,36,38,34,0,34,0,0,28,20,0,34,84,0,22,0,0,0,0,0,0,0,0,0,0
1,84,24,40,88,40,0,38,0,48,50,52,52,0,116,122,116,118,30,18,0,78,50,50,34,36,32,88,44,60,80,32,0,38,0,0,64,64,66,66,66,66,64,64,30,32,30,50,50,50,50,82,80,78,28,28,36,36,36,36,0,0,0,34,110,42,28,28,0,0,0,30,44,44,0,0,44,0,72,36,36,26,52,52,60,60,60,0,44,72,36,0,38,20,34,82,0,0,0,0,0,26,0,82,44,0,84,82,32,30,36,26,36,38,28,0,30,0,0,28,20,0,46,80,0,22,0,0,0,0,0,0,0,0,0,0
1,80,24,0,88,40,0,38,0,48,50,50,50,0,116,122,118,118,30,18,0,78,50,50,34,36,32,84,50,60,86,32,0,38,0,0,66,66,66,68,68,68,64,66,28,30,30,50,50,50,48,76,76,78,28,34,36,36,0,0,108,108,108,0,108,42,28,28,0,36,36,0,42,42,34,34,44,0,72,36,36,28,52,52,60,60,60,0,44,72,36,0,38,20,36,82,0,0,0,0,0,26,0,82,44,22,82,82,32,30,36,26,36,38,0,0,0,0,0,28,20,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,0,88,40,0,38,0,48,50,50,50,0,116,122,118,118,30,18,0,78,50,50,34,36,32,86,50,58,84,0,0,38,0,0,66,64,68,66,68,66,66,66,30,30,28,50,48,50,50,78,78,78,28,26,36,36,0,0,0,0,0,0,108,42,28,28,0,36,36,34,46,44,36,36,44,0,68,36,0,28,52,52,60,60,60,0,44,48,36,48,38,20,34,82,0,0,0,0,0,26,0,82,44,22,82,84,32,30,36,26,36,38,34,0,34,0,0,28,20,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,80,24,0,86,40,0,38,0,48,52,50,50,0,116,120,118,118,30,18,0,80,50,50,34,36,32,80,50,58,80,0,0,38,28,28,64,64,66,66,66,66,64,64,28,30,30,50,50,50,50,76,76,76,28,26,34,36,36,36,108,108,110,28,110,42,26,28,0,36,36,34,42,42,34,34,44,0,68,36,0,0,52,38,60,60,60,0,44,48,34,48,38,20,0,82,0,0,0,0,0,26,0,82,44,22,84,82,32,30,36,26,36,38,34,0,0,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,0,86,40,0,38,0,48,52,50,50,0,116,122,118,118,0,18,0,78,50,50,34,44,32,86,46,60,84,0,0,38,0,0,64,64,66,64,64,64,64,64,0,0,0,48,48,48,48,76,78,78,28,0,36,38,36,36,108,108,108,0,110,42,26,28,0,36,36,34,42,44,34,34,44,0,68,36,0,0,52,38,60,60,60,0,44,48,36,48,38,20,34,82,0,0,0,0,0,26,0,82,44,22,84,82,32,30,36,26,36,38,36,0,34,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,0,86,36,0,38,0,48,52,50,50,0,116,122,118,118,0,18,0,76,50,40,34,44,32,94,46,60,84,0,0,38,0,0,66,64,64,66,64,64,64,66,0,0,0,48,48,48,48,78,78,78,28,30,36,0,0,0,0,0,0,0,110,42,26,28,0,36,36,34,44,42,32,36,20,22,70,36,0,28,52,38,60,60,60,0,42,48,36,42,38,20,36,82,0,42,44,0,0,26,0,82,44,22,82,82,32,30,36,26,0,38,36,0,34,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,0,86,36,0,38,0,48,52,50,50,0,116,124,118,118,0,18,0,78,50,40,30,44,30,72,46,60,82,0,0,38,28,28,64,66,64,66,66,66,64,66,30,30,32,48,48,48,48,76,76,76,28,28,36,34,34,34,110,110,110,28,110,42,26,28,0,36,36,34,44,42,36,36,20,22,70,36,0,28,0,38,60,60,60,0,42,48,36,42,38,20,0,82,0,42,44,0,0,26,0,82,44,22,82,82,32,30,36,26,0,38,34,0,34,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,82,24,0,86,36,0,38,0,48,52,50,50,0,118,120,118,118,0,18,0,78,50,48,30,44,30,94,46,60,78,0,0,38,0,0,66,66,64,64,64,64,66,66,0,0,30,48,48,48,48,76,76,76,30,0,36,36,36,36,110,110,110,0,110,42,26,30,28,36,36,32,42,44,38,28,20,22,70,36,0,28,0,38,60,60,60,0,42,48,36,42,38,20,36,82,0,42,44,0,0,26,0,82,44,32,82,82,32,30,36,26,0,38,0,0,0,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,84,24,0,86,36,0,38,0,48,52,50,50,0,118,120,118,118,0,18,0,80,50,48,30,44,30,94,46,60,82,0,0,38,0,0,64,64,64,66,66,66,64,64,30,0,0,50,48,48,48,76,76,76,28,28,34,34,32,0,0,0,0,0,110,42,26,30,28,36,36,0,44,44,38,36,22,22,70,36,0,28,0,38,60,60,60,0,42,72,36,42,38,20,36,82,0,42,44,0,0,26,0,82,44,32,84,84,32,30,36,26,0,0,0,0,34,0,0,28,0,0,46,82,0,0,0,0,0,0,0,0,0,0,0,0
1,80,24,0,78,36,0,38,0,48,52,50,50,0,118,120,118,118,0,18,0,78,52,48,30,32,32,96,46,60,82,0,0,38,28,30,64,64,64,64,64,64,66,64,32,30,30,50,50,50,50,76,76,76,30,0,34,34,32,34,110,110,110,30,110,42,32,26,28,36,36,0,44,44,36,0,22,22,68,36,0,0,54,52,60,60,60,0,42,70,0,42,38,20,0,82,0,42,44,0,0,0,0,82,44,32,84,82,32,30,36,26,0,0,0,0,0,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,84,24,0,78,36,0,38,0,48,52,50,50,0,118,122,118,118,0,18,0,76,48,46,30,32,32,84,46,60,82,0,0,38,0,0,64,64,66,64,66,66,64,64,0,0,0,50,50,50,50,74,74,74,28,30,38,36,38,38,0,0,0,0,110,28,32,26,28,36,36,0,42,42,36,34,22,22,68,36,0,28,54,52,60,60,60,0,42,70,34,42,38,20,34,82,0,42,44,0,0,0,0,82,44,32,84,84,32,30,36,26,0,0,0,0,0,0,0,28,0,0,46,84,0,0,0,0,0,0,0,0,0,0,0,0
1,86,24,0,86,36,0,38,0,48,52,50,50,0,118,124,118,118,0,18,0,80,32,46,30,32,32,84,46,60,82,28,0,38,26,26,64,66,66,66,66,66,64,64,32,30,30,50,50,50,50,76,76,76,28,32,36,36,36,36,0,0,0,28,110,28,32,26,28,36,36,34,42,44,34,36,22,22,74,36,0,30,54,52,60,60,60,22,36,70,36,42,30,20,36,82,0,42,42,0,0,0,0,80,46,32,86,86,0,30,36,26,0,0,34,0,34,0,0,28,0,0,48,86,0,0,0,0,0,0,0,0,0,0,0,0
1,86,24,0,78,36,0,38,0,50,52,50,50,0,116,120,116,118,0,18,0,80,32,46,32,36,28,84,46,60,80,28,0,0,0,0,66,64,66,66,66,66,66,66,30,30,30,50,50,50,50,76,76,76,30,30,36,38,36,36,108,108,110,0,110,24,32,26,28,36,36,34,44,44,0,34,22,22,74,36,0,30,38,54,60,60,60,0,36,70,36,42,30,20,34,82,0,42,42,0,0,0,0,80,46,32,86,86,0,30,36,26,0,0,0,0,34,0,0,28,0,0,48,86,0,0,0,0,0,0,0,0,0,0,0,0
